"Número Licitação";"Número Processo";"Objeto";"Modalidade Compra";"Situação Licitação";"Código Órgão Superior";"Nome Órgão Superior";"Código Órgão";"Nome Órgão";"Código UG";"Nome UG";"Município";"Data PublicaçãoDOU";"Data Abertura";"Valor Licitação"
"000072013";"08386018906201257";"Informação protegida por sigilo nos termos da legislação vigente";"Dispensa de Licitação";"Encerrado";"30000";"MINISTERIO DA JUSTICA E SEGURANçA PUBLICA";"30108";"DEPARTAMENTO DE POLICIA FEDERAL";"200368";"DELEGACIA DE POLICIA FEDERAL EM LONDRINA";"LONDRINA";"01/01/1900";"";"3713,00"
"000012013";"008/2013";"Objeto: Atender despesas com envio de correspondências.";"Inexigibilidade de Licitação";"Encerrado";"52000";"MINISTERIO DA DEFESA";"52121";"COMANDO DO EXERCITO";"160274";"25 BATALHAO LOGISTICO (ES)";"RIO DE JANEIRO";"01/01/1900";"";"200,00"
"360062013";"2013NE00636";"Objeto: Material";"Dispensa de Licitação";"Encerrado";"26000";"MINISTERIO DA EDUCACAO";"26244";"UNIVERSIDADE FEDERAL DO RIO GRANDE DO SUL";"153114";"UNIVERSIDADE FEDERAL DO RIO GRANDE DO SUL";"PORTO ALEGRE";"01/01/1900";"";"500,00"
"000012013";"001/2013";"Objeto: Festividades e Homenagens.";"Dispensa de Licitação";"Encerrado";"52000";"MINISTERIO DA DEFESA";"52904";"FUNDO DO EXERCITO";"167251";"BATALHAO ESCOLA DE COMUNICACOES";"RIO DE JANEIRO";"01/01/1900";"";"8000,00"
"000032013";"64118000340201329";"Objeto: Contratação de serviços postais";"Dispensa de Licitação";"Encerrado";"52000";"MINISTERIO DA DEFESA";"52121";"COMANDO DO EXERCITO";"160103";"50 BATALHAO DE INFANTARIA DE SELVA";"IMPERATRIZ";"01/01/1900";"";"8000,00"
"000012013";"23066004437/13-13";"Objeto: Serviços de terceiros";"Dispensa de Licitação";"Retificação";"26000";"MINISTERIO DA EDUCACAO";"26232";"UNIVERSIDADE FEDERAL DA BAHIA";"153829";"INSTITUTO DE BIOLOGIA DA UFBA";"SALVADOR";"01/01/1900";"";"2830,77"
"000012013";"64134001796201227";"Objeto: Contratação de concessionária de serviço de fornecimento de energia eletrica.";"Dispensa de Licitação";"Publicado";"52000";"MINISTERIO DA DEFESA";"52121";"COMANDO DO EXERCITO";"160055";"16 BATALHAO LOGISTICO";"BRASILIA";"10/01/2013";"";"200000,00"
"000012013";"64274031922201273";"Objeto: Prestação de serviços de Energia Elétrica no ano de 2013, para utilização do Bloco O, do Estande de Tiro Gen Darcy Lázaro, da Junta de Inspeção de Saúde da Guarnição e do Departamento de Educação Física da Base de Administração e Apoio/CMP, Organizações Militares subordinadas administrativamente ao Comando da 11ª Região Militar localizadas na área do Distrito Federal.";"Dispensa de Licitação";"Publicado";"52000";"MINISTERIO DA DEFESA";"52121";"COMANDO DO EXERCITO";"160065";"COMANDO DA 11A. REGIAO MILITAR";"BRASILIA";"23/01/2013";"";"609623,00"
"014382013";"201200536";"Objeto: Transporte de um Espectrofotometro Hitachi  UV-VIS, modelo U-2900, referência 2J1-0003, SÉRIE NR. 24E59-020. Peso bruto 56kg. Retirada do equipamento na empresa Micronal em São Paulo e entrega no CFH/UFSC (não tem nº de tombamento)";"Dispensa de Licitação";"Revogação";"26000";"MINISTERIO DA EDUCACAO";"26246";"UNIVERSIDADE FEDERAL DE SANTA CATARINA";"153163";"UNIVERSIDADE FEDERAL DE SANTA CATARINA";"FLORIANOPOLIS";"01/01/1900";"";"489,00"
"000022013";"23282000022201389";"Objeto: Fornecimento regular de energia elétrica.";"Dispensa de Licitação";"Publicado";"26000";"MINISTERIO DA EDUCACAO";"26427";"INST.FED.DE EDUC.,CIENC.E TEC.DA BAHIA";"158408";"INST. FED. DA BAHIA/CAMPUS PORTO SEGURO";"PORTO SEGURO";"22/01/2013";"";"156000,00"
"000012013";"01/2013";"Objeto: Aquisição de material de acondicionamento e embalagem.";"Dispensa de Licitação";"Encerrado";"52000";"MINISTERIO DA DEFESA";"52121";"COMANDO DO EXERCITO";"160469";"2º GRUPO DE ARTILHARIA DE CAMPANHA LEVE";"ITU";"01/01/1900";"";"642,20"
"000022013";"10783000030201332";"Objeto: Contratação de serviços especializados de fiscalização da execução da obra de construção do mezanino em estrutura metálica, em atendimento as necessidades da SAMF/ES.";"Dispensa de Licitação";"Encerrado";"25000";"MINISTERIO DA FAZENDA";"25000";"MINISTERIO DA FAZENDA - UNIDADES COM VÍNCULO ";"170100";"SUPERINTENDêNCIA DE ADMINISTRAçãO DO MF/ES";"VITORIA";"01/01/1900";"";"11400,00"
"000022013";"46352000134201283";"Objeto: Fornecimento de serviços de água e esgoto para as Unidades";"Inexigibilidade de Licitação";"Publicado";"40000";"MINISTERIO DO TRABALHO";"38901";"FUNDO DE AMPARO AO TRABALHADOR";"380944";"SUPERINTENDÊNCIA REGIONAL DO TRABALHO/PR";"CURITIBA";"15/01/2013";"";"48000,00"
"000032013";"23109-0063/2012-8";"Objeto: Pregão Eletrônico -  Fornecimento de gás GLP engarrafado, com entregas parceladas durante o exercício de 2013.";"Pregão";"Evento de Resultado de Julgame";"26000";"MINISTERIO DA EDUCACAO";"26277";"UNIVERSIDADE FEDERAL DE OURO PRETO";"154046";"UNIVERSIDADE FEDERAL DE OURO PRETO";"OURO PRETO";"23/01/2013";"05/02/2013";"59508,00"
"000012013";"35351000804201255";"Objeto: Despesas com fornecimento de água e saneamento, para atender a Agência da Previdência Social em São Bento do Sul/SC - vinculada a GEXJVL.";"Inexigibilidade de Licitação";"Encerrado";"55000";"MINISTERIO DO DESENVOLVIMENTO SOCIAL";"37202";"INSTITUTO NACIONAL DO SEGURO SOCIAL";"510193";"GERÊNCIA EXECUTIVA JOINVILLE";"JOINVILLE";"01/01/1900";"";"6000,00"
"000022013";"15947000000220131";"Objeto: Contratação de pessoa jurídica para prestação de serviços de reparos, com substituição de peças, em aparelho de ar condicionado do tipo split, de 30.000 BTU, instalado na Agência da Receita Federal do Brasil em Dracena.";"Dispensa de Licitação";"Encerrado";"25000";"MINISTERIO DA FAZENDA";"25000";"MINISTERIO DA FAZENDA - UNIDADES COM VÍNCULO ";"170137";"DELEGACIA DA RFB EM PRESIDENTE PRUDENTE";"PRESIDENTE PRUDENTE";"01/01/1900";"";"1314,00"
"001632012";"23070019014201211";"Objeto: Pregão Eletrônico -  Aquisição de Próteses mamárias e expansor tecidual.";"Pregão - Registro de Preço";"Publicado";"26000";"MINISTERIO DA EDUCACAO";"26235";"UNIVERSIDADE FEDERAL DE GOIAS";"153054";"HOSPITAL DAS CLINICAS DA UFGO";"GOIANIA";"07/01/2013";"17/01/2013";"0,00"
"000042013";"72100000032201311";"Objeto: Contratação de empresa especializada em locação de Containers (caçambas de entulho) para o recolhimento do entulho no Almoxarifado Promocional, localizado na Cidade dos Automóveis.";"Dispensa de Licitação";"Encerrado";"54000";"MINISTERIO DO TURISMO";"20604";"INSTITUTO BRASILEIRO DE TURISMO";"185001";"INSTITUTO BRASILEIRO DE TURISMO";"BRASILIA";"01/01/1900";"";"392,00"
"000012013";"25006005866201220";"Objeto: Publicação dos atos do NE/MS no Diário Oficial da União, Seções I, II e III.";"Inexigibilidade de Licitação";"Publicado";"36000";"MINISTERIO DA SAUDE";"36000";"MINISTERIO DA SAUDE - UNIDADES COM VÍNCULO DI";"250024";"NUCLEO ESTADUAL DO MS/MS";"CAMPO GRANDE";"16/01/2013";"";"20000,00"
"120802012";"120802012";"Objeto: Pregão Eletrônico -  Chapas de Alumínio e de Aço Inox. Materiais Ferrosos e não Ferrosos";"Pregão - Registro de Preço";"Evento de Anulação Publicado";"52000";"MINISTERIO DA DEFESA";"52131";"COMANDO DA MARINHA";"741000";"ARSENAL DE MARINHA_DO RIO DE JANEIRO";"RIO DE JANEIRO";"16/01/2013";"28/01/2013";"0,00"
"000022013";"64055";"Objeto: Prestação de serviço de fornecimento de energia elétrica para o 17º Batalhão de Fronteira no ano de 2013.";"Dispensa de Licitação";"Encerrado";"52000";"MINISTERIO DA DEFESA";"52121";"COMANDO DO EXERCITO";"160145";"17 BATALHAO DE FRONTEIRA";"CORUMBA";"01/01/1900";"";"8000,00"
"000012013";"1/2013-6 BEC";"Objeto: Serviço de fornecimento de energia elétrica para a sede desta Organização Militar, na cidade de Boa Vista-RR, no período de janeiro a dezembro de 2013.";"Dispensa de Licitação";"Publicado";"52000";"MINISTERIO DA DEFESA";"52121";"COMANDO DO EXERCITO";"160353";"6 BATALHAO DE ENGENHARIA DE CONSTRUCAO";"BOA VISTA";"24/01/2013";"";"350000,00"
"000022013";"50613000044201322";"Objeto: Atender despesas com publicações legais no jornais locais de maior circulação.";"Inexigibilidade de Licitação";"Publicado";"39000";"MINIST.DOS TRANSP.,PORTOS E AVIACAO CIVIL";"39252";"DEPTO. NAC. DE INFRA-ESTRUTURA DE TRANSPORTES";"393017";"SUPERINTENDENCIA REG. NO ESTADO PB - DNIT";"JOAO PESSOA";"30/01/2013";"";"10200,00"
"000092012";"62084002817201239";"Objeto: Pregão Eletrônico -  O objeto da presente licitação é a contratação de empresa (pessoa jurídica) especializada na prestação de serviços de manutenção preventiva e corretiva, com a necessária reposição de peças e acessórios, em: mecânica, elétrica/eletrônica, funilaria, vidraçaria, hidráulica, pneumática, refrigeração, lanternagem, pintura, borracharia, alinhamento, balanceamento, cambagem, desempeno de rodas, suspensão, lubrificação, estofaria, tapeçaria, serviços de guincho (reboque), serviços de socorr";"Pregão";"Publicado";"52000";"MINISTERIO DA DEFESA";"52131";"COMANDO DA MARINHA";"791000";"COMANDO-EM-CHEFE DA ESQUADRA";"NITEROI";"30/01/2013";"18/02/2013";"30876,00"
"000012013";"21022001909201249";"Objeto: Pregão Eletrônico -  Contratação de Pessoa Jurídica para fornecimento parcelado de combustível (alcool comum, gasolina aditivada, gasolina comum e oleo diesel)";"Pregão";"Publicado";"22000";"MINIST. DA AGRICUL.,PECUARIA E ABASTECIMENTO";"22000";"MINIST. DA AGRICUL.,PECUARIA E ABASTECIMENTO ";"130069";"SUPERINT.FED.DE AGRIC.,PEC.E ABASTECIMENTO/MA";"SAO LUIS";"04/01/2013";"17/01/2013";"0,00"
"000012013";"67000010272";"Objeto: Pregão Eletrônico -  Aquisição de gêneros alimentícios do tipo   CARNES E DERIVADOS.";"Pregão - Registro de Preço";"Evento de Resultado de Julgame";"52000";"MINISTERIO DA DEFESA";"52111";"COMANDO DA AERONAUTICA";"120001";"GABINETE DO COMANDANTE DA AERONAUTICA";"BRASILIA";"31/01/2013";"18/02/2013";"3900,00"
"000042013";"64003000202201337";"Objeto: Aquisição de Seguros Obrigatórios/licenciamentos para as viaturas do AGGC, no ano de 2013, conforme obrigações previstas em legislações.";"Dispensa de Licitação";"Encerrado";"52000";"MINISTERIO DA DEFESA";"52121";"COMANDO DO EXERCITO";"160374";"ARSENAL DE GUERRA GENERAL CAMARA";"GENERAL CAMARA";"01/01/1900";"";"1391,80"
"515552013";"2013ne00151";"Objeto: Toner";"Dispensa de Licitação";"Encerrado";"26000";"MINISTERIO DA EDUCACAO";"26244";"UNIVERSIDADE FEDERAL DO RIO GRANDE DO SUL";"153114";"UNIVERSIDADE FEDERAL DO RIO GRANDE DO SUL";"PORTO ALEGRE";"01/01/1900";"";"6320,00"
"000022013";"08753.000008/2013";"Objeto: Atender despesas com serviços de acesso a internet ADSL desta Coordenação Reginal Interior Sul, cfe Memo nº 012/NAL/CRIS/2013.";"Dispensa de Licitação";"Encerrado";"30000";"MINISTERIO DA JUSTICA E SEGURANçA PUBLICA";"30202";"FUNDACAO NACIONAL DO INDIO";"194061";"COORDENAÇÃO REGIONAL INTERIOR SUL/SC";"CHAPECO";"01/01/1900";"";"331,00"
"000012013";"64619.002870/2013";"Objeto: Despesas com serviço de água e esgoto.";"Inexigibilidade de Licitação";"Encerrado";"52000";"MINISTERIO DA DEFESA";"52121";"COMANDO DO EXERCITO";"160329";"BATALHÃO CENTRAL DE MANUTENÇÃO E SUPRIMENTO";"RIO DE JANEIRO";"01/01/1900";"";"8000,00"
"010022013";"01530000069/13-31";"Objeto: Contratação do cantor e compositor José Ricardo Santana de Farias, em artes Zé Ricardo, para realizar duas apresentações no Espaço Brasil, no âmbito do evento Ano do Brasil em Portugal, na cidade de Lisboa/Portugal, nos dias 25 e 26 de janeiro de 2013.";"Inexigibilidade de Licitação";"Publicado";"42000";"MINISTERIO DA CULTURA";"20412";"FUNDACAO NACIONAL DE ARTES";"403201";"FUNDACAO NACIONAL DE ARTES";"RIO DE JANEIRO";"23/01/2013";"";"90000,00"
"000012013";"706/2012";"Objeto: Contratação de empresa especializada para o fornecimento de materiais diversos para manuseo e arquivamento dos processos da Fundacentro.";"Dispensa de Licitação";"Encerrado";"40000";"MINISTERIO DO TRABALHO";"37201";"FUND.JORGE D.FIGUEIREDO DE SEG.E MED DO TRAB.";"264001";"FUNDACENTRO - FUND.JORGE DUPRAT/CTN/SEDE - SP";"SAO PAULO";"01/01/1900";"";"2555,00"
"000022013";"64617005343201328";"Objeto: Dispensa de licitação conforme req almox nr 02/13 para prestação de serviço de telefonia móvel";"Dispensa de Licitação";"Encerrado";"52000";"MINISTERIO DA DEFESA";"52121";"COMANDO DO EXERCITO";"160417";"PARQUE REGIONAL DE MANUTENCAO/3";"SANTA MARIA";"01/01/1900";"";"250,00"
"000032013";"0003/2013";"Objeto: Publicação de aviso de licitações";"Dispensa de Licitação";"Encerrado";"52000";"MINISTERIO DA DEFESA";"52121";"COMANDO DO EXERCITO";"160250";"1 BATALHAO DE COMUNICACOES";"SANTO ANGELO";"01/01/1900";"";"4800,00"
"000202012";"23298010524201268";"Objeto: Pregão Eletrônico -  Registro de preços para eventual contratação dos serviços elaboração de Projetos Básicos e Executivos de Topografia e de Acessibilidade, com execução mediante o regime de empreitada por preço global, visando atender às necessidades do IFPE - Instituto Federal de Educação, Ciência e Tecnologia de Pernambuco   Campi Barreiros, Belo Jardim, Caruaru, Recife e Vitória de Santo Antão";"Pregão - Registro de Preço";"Publicado";"26000";"MINISTERIO DA EDUCACAO";"26418";"INST.FED.DE EDUC.,CIENC.E TEC.DE PERNAMBUCO";"158465";"IFPE - CAMPUS VITóRIA DE SANTO ANTãO";"VITORIA DE SANTO ANTAO";"17/01/2013";"31/01/2013";"124066,45"
"000052013";"21034000198201337";"Objeto: Seguros em geral";"Dispensa de Licitação";"Encerrado";"22000";"MINIST. DA AGRICUL.,PECUARIA E ABASTECIMENTO";"22000";"MINIST. DA AGRICUL.,PECUARIA E ABASTECIMENTO ";"130070";"SUPERINT.FED.DE AGRIC.,PEC.E ABASTECIMENTO/PR";"CURITIBA";"01/01/1900";"";"1397,83"
"000062013";"2013IN00006";"Objeto: Seminário sobre Energia Elétrica. Aprimoramento do conhecimento técnico do pessoal da Unidade REPI, na coleta de dados para atualização de questões jurídicas e contratuais no novo cenário do mercado livre de energia e vivenciar os novos investimentos do Governo Federal no Setor.";"Inexigibilidade de Licitação";"Encerrado";"52000";"MINISTERIO DA DEFESA";"52221";"INDUSTRIA DE MATERIAL BELICO DO BRASIL";"168003";"INDUSTRIA DE MATERIAL BELICO DO BRASIL - GAB";"BRASILIA";"01/01/1900";"";"4360,00"
"101452013";"23106.010145/2013";"Objeto: Locacao de espaço físico destinado a realizacao do ENEM/2012.";"Dispensa de Licitação";"Encerrado";"26000";"MINISTERIO DA EDUCACAO";"26271";"FUNDACAO UNIVERSIDADE DE BRASILIA";"154079";"CENTRO DE SEL.E DE PROMOçãO DE EVENTOS";"BRASILIA";"01/01/1900";"";"422,00"
"000072013";"007";"Objeto: Serviço de telecomunicação(telefonia móvel).";"Dispensa de Licitação";"Encerrado";"52000";"MINISTERIO DA DEFESA";"52121";"COMANDO DO EXERCITO";"160401";"5 REGIMENTO DE CAVALARIA MECANIZADO";"QUARAI";"01/01/1900";"";"250,00"
"000392012";"27559/2012";"Objeto: Pregão Eletrônico -  Contratação de sociedades empresarial para o fornecimento de cartuchos e toneres para suprimentos dos equipamentos de impressão da CDRJ que não pertencem ao parque de impressão da CDRJ";"Pregão";"Publicado";"39000";"MINIST.DOS TRANSP.,PORTOS E AVIACAO CIVIL";"39000";"MINIST.DOS TRANSP.,PORTOS E AVIACAO CIVIL - U";"399008";"COMPANHIA DOCAS DO RIO DE JANEIRO";"RIO DE JANEIRO";"03/01/2013";"15/01/2013";"7194,30"
"000122013";"2310900044621354";"Objeto: Prestação de serviços de coberturas do Centro de Saúde e do Biotério no campus Morro do Cruzeiro.";"Dispensa de Licitação";"Publicado";"26000";"MINISTERIO DA EDUCACAO";"26277";"UNIVERSIDADE FEDERAL DE OURO PRETO";"154046";"UNIVERSIDADE FEDERAL DE OURO PRETO";"OURO PRETO";"04/02/2013";"";"37465,15"
"000052013";"00589000772201220";"Objeto: Contratação de pessoa jurídica para fornecimento de energia elétrica e custeio de iluminação publica para as  Unidades da AGU no Estado de Mato Grosso do Sul, para o exercício de 2013.";"Dispensa de Licitação";"Publicado";"63000";"ADVOCACIA-GERAL DA UNIAO";"63000";"ADVOCACIA-GERAL DA UNIAO - UNIDADES COM VÍNCU";"110099";"SUPERINTENDENCIA ADMINISTRACAO EM SAO PAULO";"SAO PAULO";"30/01/2013";"";"117724,55"
"000022013";"08668003100201206";"Objeto: Prestação de serviços de fornecimento de água potável para a sede administrativa da 17ª SRPRF/PI.";"Inexigibilidade de Licitação";"Publicado";"30000";"MINISTERIO DA JUSTICA E SEGURANçA PUBLICA";"30802";"DEPARTAMENTO DE POLICIA RODOVIARIA FEDERAL/MJ";"200127";"SUPERINTENDENCIA REG. POL. RODV. FEDERAL-PI";"TERESINA";"18/01/2013";"";"26782,41"
"000462012";"00185003647201214";"Objeto: Pregão Eletrônico -  Seleção e contratação de empresa para tratamento (físico e químico) de água, limpeza e manutenção de piscina do Escritório de Representação da Secretaria de Segurança Presidencial de São Paulo (ER-SPO).";"Pregão";"Evento de Resultado de Julgame";"20000";"PRESIDENCIA DA REPUBLICA";"20101";"PRESIDENCIA DA REPUBLICA";"110322";"GABINETE DE SEGURANÇA INSTITUCIONAL/PR";"BRASILIA";"04/01/2013";"16/01/2013";"11700,00"
"000022013";"CESC/SAd/005/2013";"Objeto: Prestação de serviço de link dedicado de internet (EMBRATEL)";"Dispensa de Licitação";"Encerrado";"40000";"MINISTERIO DO TRABALHO";"37201";"FUND.JORGE D.FIGUEIREDO DE SEG.E MED DO TRAB.";"264011";"FUNDACENTRO - FUND.JORGE DUPRAT/CESC - SC";"FLORIANOPOLIS";"01/01/1900";"";"583,10"
"001052012";"23065029041201271";"Objeto: Pregão Eletrônico -  Contratação de empresa especializada em terceirização de mão de obra para atendimento das necessidades da UFAL";"Pregão";"Publicado";"26000";"MINISTERIO DA EDUCACAO";"26231";"UNIVERSIDADE FEDERAL DE ALAGOAS";"153037";"UNIVERSIDADE FEDERAL DE ALAGOAS";"MACEIO";"03/01/2013";"17/01/2013";"0,00"
"000042013";"02/13";"Objeto: Aquisição de Serviço de Locação de Máquinas e Equipamentos (12)(Máquina copiadora)";"Dispensa de Licitação";"Encerrado";"52000";"MINISTERIO DA DEFESA";"52121";"COMANDO DO EXERCITO";"160371";"29 GRUPO DE ARTILHARIA DE CAMPANHA AP";"CRUZ ALTA";"01/01/1900";"";"360,00"
"000092013";"009/BIBLIEX-2013";"Objeto: MaTERIAL DE LIMPEZA E PRODUTOS DE HIGIENIZAÇÃO";"Dispensa de Licitação";"Encerrado";"52000";"MINISTERIO DA DEFESA";"52121";"COMANDO DO EXERCITO";"160287";"BIBLIOTECA DO EXERCITO";"RIO DE JANEIRO";"01/01/1900";"";"2485,20"
"000152013";"000543/2012-21";"Objeto: Empenho estimativo.";"Inexigibilidade de Licitação";"Encerrado";"26000";"MINISTERIO DA EDUCACAO";"26235";"UNIVERSIDADE FEDERAL DE GOIAS";"153052";"UNIVERSIDADE FEDERAL DE GOIAS";"GOIANIA";"01/01/1900";"";"5000,00"
"000482012";"053.002.523/2012";"Objeto: Pregão Eletrônico -  Aquisição de ração canina para o CBMDF, conforme especificações e condições estabelecidas no Termo de Referência constante do anexo I ao edital.";"Pregão";"Divulgado";"25000";"MINISTERIO DA FAZENDA";"25915";"FUNDO CONSTITUCIONAL DO DISTRITO FEDERAL";"170394";"FCDF±SSP±CORPO BOMBEIRO MILITAR DO DF";"BRASILIA";"01/01/1900";"15/01/2013";"0,00"
"000652012";"64046008577";"Objeto: Pregão Eletrônico -  O objeto deste certame é a eventual aquisição de filtros e lubrificantes, visando atender as necessidades do 8º Batalhão de Engenharia de Construção (8º BEC).";"Pregão - Registro de Preço";"Evento de Resultado de Julgame";"52000";"MINISTERIO DA DEFESA";"52121";"COMANDO DO EXERCITO";"160171";"8 BATALHAO DE ENGENHARIA DE CONSTRUCAO";"SANTAREM";"03/01/2013";"15/01/2013";"42,12"
"005402013";"19871000001201356";"Objeto: Manutenção do gerador.";"Dispensa de Licitação";"Encerrado";"25000";"MINISTERIO DA FAZENDA";"25207";"SERVICO FEDERAL DE PROCESSAMENTO DE DADOS";"803100";"SERPRO - REGIONAL PORTO ALEGRE";"PORTO ALEGRE";"01/01/1900";"";"540,00"
"000012013";"50618000027201345";"Objeto: Contratação de serviços de publicações e assinaturas no Diário Oficial da União tendo como fornecedora a empresa Imprensa Nacional.";"Inexigibilidade de Licitação";"Publicado";"39000";"MINIST.DOS TRANSP.,PORTOS E AVIACAO CIVIL";"39252";"DEPTO. NAC. DE INFRA-ESTRUTURA DE TRANSPORTES";"393022";"SUPERINTENDENCIA REG. NO ESTADO PI - DNIT";"TERESINA";"29/01/2013";"";"18000,00"
"000132013";"00420001809201250";"Objeto: Fornecimento de açúcar cristal e refinado e café, sob demanda, para atender as unidades da Advocacia Geral da União em Rio Branco, no Estado do Acre, no decorrer do exercício de 2013.";"Dispensa de Licitação";"Encerrado";"63000";"ADVOCACIA-GERAL DA UNIAO";"63000";"ADVOCACIA-GERAL DA UNIAO - UNIDADES COM VÍNCU";"110161";"SUPERINTENDENCIA DE ADM. NO DISTRITO FEDERAL";"BRASILIA";"01/01/1900";"11/01/2013";"6036,00"
"000022013";"23219000018201384";"Objeto: Prestação de serviços para atender despesas com o fornecimento de energia eletrica no exercicio de 2013.";"Dispensa de Licitação";"Publicado";"26000";"MINISTERIO DA EDUCACAO";"26407";"INST.FED.DE EDUC.,CIENC.E TEC.GOIANO";"158298";"IF GOIANO - CAMPUS URUTAI";"URUTAI";"10/01/2013";"";"720000,00"
